Age,Income,Education_Level,Travel_Frequency,Vacation_Budget,Proximity_to_Mountains,Proximity_to_Beaches,Pets,Environmental_Concerns,Preference,Gender_1,Gender_2,Preferred_Activities_1,Preferred_Activities_2,Preferred_Activities_3,Location_1,Location_2,Favorite_Season_1,Favorite_Season_2,Favorite_Season_3
26,83864,0,0,4642,273,86,1,0,0,1,0,0,1,0,0,0,1,0,0
24,67750,2,8,2067,285,3,0,0,0,0,0,0,0,0,0,1,0,0,1
31,52147,2,5,1983,111,226,0,1,1,0,1,0,0,0,0,1,0,0,0
45,83571,0,6,4081,71,209,1,1,1,0,1,0,0,0,0,1,0,0,1
19,62398,1,6,1189,15,175,1,1,1,0,0,0,0,0,1,0,0,0,1
60,49448,3,2,1312,237,298,0,0,0,1,0,0,1,0,1,0,1,0,0
25,71466,1,0,2211,132,45,0,1,0,0,1,0,0,1,0,0,0,1,0
30,107045,2,5,4539,170,123,0,0,0,0,0,1,0,0,1,0,0,1,0
38,85529,3,2,3822,235,107,0,1,0,1,0,0,0,0,1,0,1,0,0
64,103370,0,4,3401,197,298,0,0,0,1,0,0,0,1,0,0,0,0,1
45,35418,2,7,4196,286,78,1,1,0,1,0,0,0,0,0,0,0,0,1
52,93325,2,4,2389,6,123,0,1,1,1,0,0,0,0,1,0,0,1,0
40,93745,3,6,3568,263,66,1,0,0,1,0,0,0,0,1,0,0,0,1
63,104862,3,5,1109,188,254,1,1,0,0,0,0,1,0,0,1,1,0,0
32,112533,0,2,2611,139,173,0,0,0,1,0,0,0,1,0,1,0,0,1
19,44619,2,8,4273,6,100,0,1,0,0,1,0,1,0,1,0,1,0,0
68,107200,0,1,4740,225,230,0,1,0,0,0,0,1,0,0,0,0,0,1
29,53090,3,8,525,223,31,1,0,0,0,1,0,0,0,0,0,0,0,1
69,24332,2,2,3021,63,201,1,0,1,0,1,1,0,0,1,0,0,1,0
53,65736,0,7,1342,162,272,1,0,0,1,0,0,0,1,1,0,0,1,0
20,45871,2,9,1582,98,201,0,0,1,1,0,0,0,0,1,0,1,0,0
22,117573,2,6,4112,121,97,0,1,0,0,0,1,0,0,1,0,0,0,0
20,94978,2,0,2360,94,60,0,1,0,0,0,1,0,0,0,1,0,0,1
64,57209,3,5,3906,173,240,1,1,0,0,1,0,1,0,0,0,0,1,0
36,110851,0,9,529,18,51,0,1,0,1,0,0,0,1,1,0,0,0,1
19,58740,0,4,1466,139,155,0,1,0,1,0,0,1,0,0,0,1,0,0
61,79363,0,6,1206,8,156,1,0,1,0,1,0,0,0,0,1,0,0,1
54,111090,2,6,4940,73,256,1,0,0,1,0,0,1,0,0,1,0,1,0
34,74536,0,2,3449,236,125,1,1,0,0,0,0,0,0,0,0,1,0,0
31,20410,0,9,1540,267,9,0,0,0,0,1,0,0,0,1,0,0,0,1
45,53182,2,4,2373,104,211,0,1,0,1,0,0,1,0,0,1,0,1,0
44,72366,3,8,4375,250,167,1,0,0,0,1,1,0,0,0,1,0,0,1
27,113407,1,7,4470,159,105,1,0,0,1,0,0,1,0,0,0,0,1,0
20,95528,2,5,1911,151,189,0,0,0,1,0,0,0,1,0,1,1,0,0
53,34436,2,6,3267,260,121,0,1,0,1,0,0,0,1,1,0,1,0,0
55,100080,3,9,715,162,257,0,1,0,0,0,0,0,1,0,0,1,0,0
42,101339,2,0,2959,133,279,0,1,0,0,1,0,1,0,1,0,1,0,0
39,119661,3,2,826,10,210,0,0,1,0,0,0,0,0,0,0,1,0,0
65,49734,2,4,1866,231,152,0,1,0,0,0,0,1,0,1,0,0,0,0
56,69842,0,9,1804,87,68,1,1,0,0,1,0,0,1,1,0,0,1,0
64,68679,2,9,1404,11,161,1,1,1,0,1,0,0,0,0,0,0,0,0
47,74005,1,6,1440,76,107,1,0,0,1,0,0,0,1,0,0,0,1,0
38,117342,1,9,4787,204,113,1,1,0,1,0,0,0,0,0,0,0,0,0
47,107685,2,2,725,188,222,1,1,0,0,1,0,1,0,1,0,0,1,0
45,45637,2,1,572,242,104,1,1,0,1,0,0,1,0,0,0,0,0,1
48,118418,1,2,3624,124,284,1,0,0,1,0,0,1,0,1,0,1,0,0
69,40789,3,5,4288,168,54,1,0,0,0,1,1,0,0,0,1,1,0,0
43,80978,3,2,3962,68,96,0,1,0,0,0,0,0,1,1,0,1,0,0
60,109204,1,7,926,207,41,1,0,0,0,1,0,1,0,0,1,0,0,1
39,61695,3,2,3496,122,293,1,1,0,0,1,0,1,0,1,0,0,0,1
38,54800,2,9,4065,66,88,1,0,0,0,0,0,1,0,0,1,0,0,1
18,72321,3,2,2433,211,31,1,1,0,1,0,0,0,1,0,1,0,0,0
54,41665,2,9,3027,202,93,0,1,0,0,0,0,0,0,0,1,0,0,1
30,57195,2,9,3687,113,21,1,0,0,0,0,0,1,0,0,1,1,0,0
38,32680,2,6,2777,135,186,1,1,1,0,1,1,0,0,0,1,0,1,0
63,72048,3,2,1317,137,278,0,0,0,1,0,0,0,1,0,0,1,0,0
26,60155,1,7,4008,193,171,0,0,0,1,0,1,0,0,0,0,0,1,0
34,66293,1,5,3540,253,14,1,0,0,0,0,0,0,1,1,0,0,0,1
64,78033,3,9,1686,69,116,0,0,1,0,1,0,0,0,0,1,0,0,1
38,113555,3,7,1090,242,53,1,0,0,0,0,0,1,0,0,0,1,0,0
48,66649,2,0,2023,179,0,0,0,0,1,0,0,1,0,0,1,0,0,1
56,95372,1,3,4915,147,233,0,1,1,1,0,1,0,0,0,1,0,0,0
39,59184,0,5,4008,240,27,1,0,0,0,1,0,1,0,0,1,0,0,1
29,57179,3,8,1937,100,171,0,0,1,0,1,1,0,0,0,1,0,0,0
23,72361,2,7,3603,287,51,1,0,0,0,0,0,0,1,0,1,0,1,0
33,107034,0,2,635,186,95,1,1,0,0,1,0,0,0,0,0,0,0,0
43,84206,0,9,4974,76,296,1,1,1,0,0,1,0,0,1,0,0,1,0
22,90705,3,0,3208,130,296,1,1,0,0,1,0,1,0,0,0,1,0,0
26,43910,1,0,4368,199,154,0,0,0,0,0,1,0,0,1,0,0,0,0
63,41103,2,8,2947,213,92,1,1,0,1,0,0,1,0,1,0,0,0,1
57,90612,3,9,3532,228,40,0,0,0,1,0,0,0,0,1,0,1,0,0
31,21703,3,9,2255,149,226,0,0,0,1,0,0,0,1,0,0,0,0,1
61,74914,1,4,781,192,173,1,0,0,1,0,1,0,0,0,0,1,0,0
59,108797,0,6,1823,284,259,1,1,0,1,0,0,0,1,0,0,1,0,0
47,80750,3,5,2337,202,260,1,1,1,1,0,1,0,0,0,1,0,1,0
69,57210,3,5,2750,18,109,1,1,1,0,1,0,0,0,0,1,0,1,0
69,96830,1,3,959,125,258,0,0,1,0,1,0,0,0,0,1,0,0,0
43,102703,3,8,2553,127,148,0,0,1,0,1,0,0,0,0,0,0,0,0
62,94916,0,1,1393,131,184,1,1,0,0,0,0,0,1,0,0,0,0,0
46,119754,1,6,2006,123,292,0,0,1,0,1,1,0,0,0,0,0,0,1
36,119656,1,6,4292,128,299,1,1,0,0,1,0,1,0,0,1,0,1,0
64,115304,0,3,661,104,140,1,0,0,0,0,0,1,0,0,1,0,0,0
25,117227,3,1,4464,185,224,1,0,1,0,0,1,0,0,0,0,0,0,1
40,90555,0,6,568,4,175,0,0,0,1,0,0,0,1,1,0,0,0,0
59,78182,0,2,857,51,282,0,1,0,0,1,0,0,1,1,0,0,0,0
52,87899,1,7,3554,163,263,1,0,0,0,1,0,0,1,1,0,0,0,1
48,94559,3,4,4186,155,276,0,1,1,0,0,1,0,0,0,0,0,0,0
52,46542,1,1,2933,4,136,0,1,1,1,0,1,0,0,0,1,0,1,0
49,57541,2,8,2070,14,113,0,1,0,0,1,0,0,1,0,0,0,0,1
22,88641,3,6,4052,81,62,0,0,0,0,0,0,1,0,0,1,1,0,0
33,106677,2,7,3172,127,231,0,0,1,0,0,0,0,0,1,0,0,0,0
34,73341,1,3,663,133,186,0,1,1,0,1,1,0,0,0,1,0,0,1
49,33304,1,9,533,165,127,1,0,0,0,0,0,0,1,0,1,0,0,0
55,108019,0,8,802,260,223,0,1,0,0,0,0,1,0,0,1,0,1,0
49,100562,2,7,2559,47,117,1,0,0,0,1,0,0,1,0,1,0,0,1
69,72935,1,3,2706,237,197,1,0,0,1,0,0,0,0,0,0,0,0,0
37,34124,2,4,3718,99,69,1,1,0,0,1,1,0,0,0,1,1,0,0
65,94497,1,6,3755,251,23,1,0,0,1,0,1,0,0,1,0,0,1,0
19,67033,0,5,2487,181,228,1,1,1,0,0,0,0,0,0,1,0,1,0
37,81021,3,7,2657,166,84,0,1,0,0,1,0,1,0,0,0,0,0,0
64,87979,3,2,4104,295,52,0,1,0,0,1,0,1,0,1,0,0,0,0
35,62985,0,0,1646,37,166,1,0,1,1,0,0,0,0,0,0,1,0,0
18,20869,1,0,4801,17,58,1,0,1,0,0,1,0,0,0,0,0,0,1
46,56634,3,6,1213,28,4,0,0,0,0,1,0,0,0,0,0,0,1,0
46,72133,2,0,4365,145,259,0,1,0,0,1,0,1,0,1,0,0,0,0
36,77162,2,6,579,173,277,1,1,0,0,0,0,0,1,0,1,1,0,0
61,48152,1,9,663,56,137,1,1,1,1,0,1,0,0,0,1,0,1,0
57,68531,2,9,3799,232,88,0,1,0,0,1,0,0,0,1,0,1,0,0
23,107978,0,0,4335,266,4,1,1,0,0,0,0,0,1,0,0,0,0,1
61,56127,2,1,2980,274,224,1,0,0,0,1,0,0,1,0,0,0,0,1
56,54521,0,6,2126,105,127,1,0,1,0,1,0,0,0,1,0,0,1,0
67,25270,3,7,1154,78,154,1,1,0,0,1,0,0,1,0,0,0,1,0
63,109640,0,2,1659,224,58,0,0,0,1,0,0,1,0,0,0,0,1,0
25,57889,0,0,932,124,196,0,1,0,0,0,0,0,1,0,1,0,0,0
41,38493,0,8,881,53,37,1,0,0,0,1,0,0,1,1,0,0,0,0
37,66824,0,8,4132,169,108,0,1,0,0,1,0,1,0,0,0,1,0,0
31,114943,2,9,3785,215,24,1,1,0,0,1,0,0,0,0,0,0,0,0
22,98455,1,6,2041,179,15,0,0,0,1,0,1,0,0,1,0,0,0,1
58,119384,2,5,1616,249,28,0,0,0,0,1,0,0,1,0,1,0,1,0
57,110671,0,3,4841,102,262,1,0,0,0,0,0,1,0,0,0,0,1,0
51,82351,0,3,1559,56,156,1,1,1,1,0,0,0,0,1,0,0,0,0
33,23978,1,7,1616,243,72,0,1,0,0,0,1,0,0,0,0,1,0,0
62,73868,2,6,2870,96,119,0,1,1,0,1,0,0,0,1,0,0,0,0
24,22349,2,8,3609,282,193,0,1,0,0,1,0,1,0,0,1,0,0,1
33,44632,2,5,1942,29,115,0,1,1,1,0,0,0,0,0,0,1,0,0
24,34274,3,6,4482,134,68,1,0,0,0,1,0,1,0,0,1,0,0,1
44,118099,1,5,4895,30,92,1,0,1,0,0,1,0,0,0,0,0,1,0
31,103379,2,2,1043,281,17,0,0,0,0,0,0,0,0,1,0,0,1,0
31,68157,3,8,4362,98,221,1,1,0,0,0,0,1,0,0,0,0,0,1
61,46166,1,3,759,162,103,1,1,0,0,1,0,0,0,1,0,1,0,0
50,36533,3,1,4617,64,216,1,1,0,0,1,0,1,0,1,0,0,0,1
50,107811,1,0,1296,2,140,1,1,1,1,0,0,0,0,0,0,0,0,0
61,73141,3,4,789,41,236,0,0,1,1,0,1,0,0,0,1,0,0,1
37,104476,2,3,2517,82,159,0,0,0,0,0,0,0,1,0,0,0,1,0
64,87943,1,3,2133,66,188,0,1,1,0,0,0,0,0,0,0,0,0,1
53,22730,2,0,2852,217,47,1,0,0,1,0,0,1,0,1,0,0,0,1
24,93580,1,1,2716,114,120,0,0,1,1,0,0,0,0,1,0,0,0,0
49,75822,2,1,2979,191,24,0,1,0,0,0,0,0,0,0,0,0,0,1
65,62363,0,9,4918,294,55,0,0,0,1,0,0,0,0,1,0,0,0,0
20,29615,1,0,1379,214,174,0,1,0,0,1,1,0,0,1,0,0,1,0
56,31497,1,5,2826,116,152,1,0,1,0,1,0,0,0,0,0,0,0,1
46,81011,1,8,2060,15,134,1,1,1,1,0,1,0,0,0,1,1,0,0
41,59609,3,6,1464,250,286,1,1,0,1,0,0,0,1,0,0,1,0,0
39,106473,2,0,3009,203,136,1,1,0,0,1,1,0,0,0,0,0,0,0
23,106304,2,0,3864,148,269,0,1,1,0,1,0,0,0,0,0,0,1,0
65,96382,2,3,742,42,250,1,1,0,0,0,0,1,0,0,0,1,0,0
41,91909,0,6,1497,245,171,0,0,0,1,0,0,1,0,1,0,0,0,0
57,118539,0,3,580,174,277,1,1,1,0,1,1,0,0,0,0,0,0,1
40,48927,1,2,3737,294,28,0,1,0,1,0,1,0,0,1,0,0,1,0
55,97760,3,1,577,234,215,1,1,0,0,1,0,1,0,1,0,1,0,0
27,77624,0,5,3822,185,125,0,0,0,0,1,0,0,0,0,1,0,0,1
33,119345,2,3,2563,11,221,0,1,1,1,0,1,0,0,0,0,1,0,0
28,116631,1,6,1313,65,37,1,0,0,0,0,0,0,1,1,0,0,0,0
49,24494,2,7,4753,149,54,0,1,0,0,1,0,0,1,0,0,0,0,0
62,104931,2,2,4017,208,239,0,0,1,1,0,1,0,0,0,1,1,0,0
23,24642,0,4,1495,83,140,0,0,0,0,1,0,0,1,1,0,0,1,0
41,90467,1,8,3972,193,26,0,0,0,1,0,1,0,0,0,0,0,1,0
50,36639,3,9,3312,46,153,1,1,1,1,0,0,0,0,1,0,0,0,0
68,116083,1,5,3285,75,120,0,1,1,0,1,0,0,0,0,0,0,1,0
29,80427,0,4,667,267,56,1,1,0,0,0,1,0,0,0,1,0,0,0
44,51325,0,2,4833,275,19,1,1,0,0,1,0,0,1,0,1,0,0,0
55,54664,1,4,1689,177,101,0,0,0,0,1,0,1,0,0,0,0,1,0
35,90805,0,5,1333,228,275,1,0,1,0,0,0,0,0,0,0,0,1,0
62,20417,2,4,3983,152,227,1,1,0,0,0,0,0,1,0,1,0,0,1
56,63482,0,8,3549,248,50,0,0,0,1,0,1,0,0,0,0,0,1,0
30,112056,0,7,3167,259,231,0,1,0,1,0,0,1,0,0,0,0,1,0
57,100294,3,6,4568,9,260,0,0,1,0,0,0,0,0,0,0,1,0,0
47,95723,2,6,3335,159,277,1,0,0,0,0,0,1,0,1,0,1,0,0
66,76890,1,5,2030,275,183,0,1,0,0,1,1,0,0,0,1,0,0,0
58,59883,0,2,4955,199,94,1,1,0,0,0,0,1,0,0,0,0,0,1
69,110545,2,4,1402,90,59,1,0,0,0,1,1,0,0,0,1,1,0,0
30,61020,0,5,666,120,31,1,1,0,0,1,1,0,0,1,0,0,0,1
51,75456,2,5,4693,82,280,1,0,1,0,1,0,0,0,1,0,0,0,0
53,67494,3,2,3428,258,186,0,1,0,0,0,1,0,0,0,1,0,0,0
47,96946,0,2,2461,99,213,0,0,1,0,0,1,0,0,0,0,0,0,0
42,78348,3,9,3612,32,23,1,1,0,0,1,0,1,0,1,0,0,1,0
19,56499,1,0,3707,257,292,0,0,0,0,0,0,1,0,1,0,0,0,1
53,42660,1,3,2004,10,58,0,0,1,1,0,1,0,0,1,0,0,0,1
35,70397,3,1,1176,275,222,1,1,0,1,0,0,0,1,0,0,0,1,0
22,110738,3,3,3534,97,144,0,0,0,0,1,0,0,1,0,0,0,1,0
36,113587,2,3,1281,44,121,0,0,0,0,0,0,1,0,1,0,0,0,0
59,101582,2,8,1064,124,72,0,0,0,1,0,0,1,0,0,1,0,0,1
35,45296,3,7,1897,292,19,1,1,0,0,1,0,1,0,1,0,0,1,0
49,115988,1,1,2383,184,239,1,0,0,1,0,0,0,1,1,0,1,0,0
38,119425,2,6,1525,3,247,1,0,1,0,1,1,0,0,1,0,0,0,1
27,105713,3,5,1410,62,108,0,1,0,0,1,0,0,1,1,0,0,0,0
54,75261,1,6,3118,9,214,0,0,0,0,1,0,1,0,0,0,0,0,0
66,96627,2,6,4911,246,88,0,1,0,1,0,0,0,1,0,1,1,0,0
39,43103,2,6,1385,9,141,1,1,1,0,1,1,0,0,1,0,0,0,0
30,97121,0,2,2829,12,82,0,1,1,0,1,1,0,0,1,0,0,1,0
34,110886,1,9,1722,16,39,1,0,1,1,0,0,0,0,1,0,0,0,0
26,74305,0,3,1191,214,297,0,0,1,0,1,0,0,0,0,0,0,1,0
41,118113,3,7,3466,6,128,0,1,1,1,0,0,0,0,0,1,0,1,0
61,66785,0,6,3502,151,249,0,1,1,0,1,1,0,0,1,0,1,0,0
31,26410,2,8,1127,219,69,0,1,0,0,0,0,0,1,0,0,0,0,0
63,68534,2,7,4572,229,67,0,0,0,0,0,0,0,0,1,0,0,0,1
25,41997,2,0,3485,100,83,0,0,0,1,0,1,0,0,0,1,1,0,0
54,48128,2,9,4005,265,208,1,1,0,0,1,0,0,1,0,0,0,1,0
36,85234,0,8,751,138,10,0,0,0,1,0,0,0,1,1,0,1,0,0
45,51946,2,7,4575,23,2,1,0,0,0,1,0,0,1,0,0,0,0,0
63,81303,2,1,1646,34,193,0,1,0,1,0,0,0,1,1,0,1,0,0
58,87163,2,3,3179,141,170,1,0,1,0,0,1,0,0,0,0,0,1,0
47,75916,2,0,1725,193,149,0,1,0,1,0,0,1,0,0,1,0,0,1
24,65067,3,2,2006,74,132,0,0,1,0,0,1,0,0,0,1,1,0,0
43,35480,1,4,659,140,131,0,1,0,0,0,1,0,0,1,0,1,0,0
57,119035,1,1,2713,241,59,0,0,0,0,0,0,0,0,1,0,0,0,1
63,65842,1,0,817,143,70,0,0,0,1,0,1,0,0,0,1,0,1,0
63,87819,0,8,4545,158,150,1,0,0,1,0,1,0,0,0,1,0,1,0
28,63556,1,2,1529,129,69,0,1,0,0,0,1,0,0,0,0,1,0,0
31,110139,1,0,2765,175,238,1,1,1,1,0,0,0,0,0,0,0,1,0
38,108363,3,5,833,110,299,1,1,0,0,1,0,1,0,1,0,1,0,0
25,40676,2,3,3053,188,108,1,1,0,0,0,0,0,1,0,0,0,0,0
20,30991,1,3,1826,212,234,1,0,1,0,1,1,0,0,1,0,1,0,0
45,95479,2,0,2674,68,12,1,1,0,0,0,0,0,1,0,0,0,1,0
46,47255,2,0,4563,112,169,1,1,0,0,1,0,0,1,0,1,1,0,0
40,60290,2,9,4956,133,109,1,1,0,0,0,0,0,0,0,0,0,0,1
35,85669,3,2,4275,2,19,1,1,1,0,0,1,0,0,0,0,0,0,0
52,68073,2,7,3307,65,279,1,1,0,0,0,0,1,0,1,0,0,0,0
30,55700,3,9,3381,136,81,1,1,0,1,0,0,0,1,1,0,0,1,0
29,47403,1,3,4173,169,195,1,1,1,0,1,1,0,0,0,1,0,0,0
64,52372,0,1,2889,251,58,1,0,0,0,0,1,0,0,0,0,1,0,0
67,42978,2,4,4627,281,234,0,0,0,1,0,0,0,0,1,0,0,1,0
22,106900,0,7,4348,278,18,1,1,0,0,0,0,1,0,0,0,1,0,0
56,77843,0,8,4654,290,217,1,1,0,0,1,1,0,0,0,0,0,1,0
28,31171,2,4,4549,76,146,0,1,0,0,0,0,0,1,1,0,0,0,0
28,33568,0,2,4043,151,49,1,1,0,1,0,1,0,0,1,0,0,1,0
64,98042,3,5,1138,47,115,1,0,0,0,0,0,0,1,1,0,0,0,0
59,78288,2,5,1119,167,19,0,1,0,0,0,1,0,0,1,0,0,0,0
64,73909,1,4,1518,15,272,1,0,0,0,0,0,0,1,0,1,0,0,0
48,103251,1,9,653,126,192,1,1,0,0,0,0,1,0,1,0,0,1,0
48,83326,2,0,4255,144,129,0,0,0,1,0,0,1,0,0,1,0,0,1
30,61514,3,3,3639,296,285,1,1,0,0,0,0,0,0,0,0,0,0,0
31,110282,2,3,3762,273,43,1,0,0,0,1,0,0,1,0,1,0,0,0
66,91093,2,3,2816,218,133,1,0,0,0,1,0,0,1,1,0,0,0,1
62,36020,3,5,1218,87,232,0,0,0,0,0,0,1,0,1,0,1,0,0
59,23188,1,3,4190,232,163,1,0,0,1,0,0,1,0,0,0,1,0,0
42,117294,2,0,4602,4,11,0,0,1,0,1,0,0,0,0,0,0,0,1
50,83323,0,6,803,274,155,0,1,0,0,0,0,0,0,0,0,1,0,0
50,31941,0,5,4151,136,293,0,0,0,0,0,0,1,0,0,0,1,0,0
32,108342,2,7,3847,58,166,1,1,0,1,0,0,1,0,1,0,0,0,1
33,53370,3,5,2875,31,125,1,1,0,0,0,0,0,1,1,0,0,0,0
61,118514,1,2,4036,5,283,0,0,1,1,0,0,0,0,0,0,0,0,0
55,102668,0,0,2401,75,71,0,1,0,0,1,0,0,0,1,0,0,1,0
23,88943,0,3,3324,185,53,0,1,0,0,0,0,0,0,1,0,0,0,1
61,21227,3,4,2683,268,4,1,1,0,1,0,0,1,0,0,0,0,0,1
42,105810,1,8,4490,192,268,1,1,0,0,0,0,0,1,1,0,0,1,0
32,24886,0,6,1593,226,121,0,1,0,0,0,0,0,0,0,1,0,0,1
21,81618,0,6,4684,18,214,0,0,0,0,1,0,1,0,0,0,0,0,0
21,118246,1,0,4846,216,170,0,1,0,0,0,0,0,1,0,0,0,0,1
47,119697,2,1,1844,221,78,1,1,0,1,0,0,1,0,0,0,1,0,0
51,64279,2,9,3994,243,160,1,0,0,1,0,1,0,0,0,0,0,0,0
44,98573,1,5,1534,159,117,0,0,0,1,0,0,0,1,0,0,0,1,0
48,114453,0,2,4868,48,243,0,0,0,0,0,0,0,1,0,0,0,0,0
49,46717,2,6,1714,62,23,0,0,0,0,0,0,0,1,0,0,0,0,0
61,104367,2,6,4959,146,12,0,0,0,0,1,0,1,0,0,0,0,0,0
56,82833,2,9,2219,54,231,0,0,0,0,0,0,1,0,1,0,1,0,0
69,77759,0,3,4209,99,277,0,1,1,1,0,1,0,0,0,1,0,1,0
26,62427,1,1,3047,34,234,0,1,0,1,0,0,0,1,0,0,0,0,1
58,21428,0,2,2358,116,197,0,0,0,0,1,0,0,1,1,0,0,1,0
25,69114,1,8,4061,100,114,0,0,1,1,0,1,0,0,0,0,0,0,0
31,94474,3,6,4689,99,59,1,0,0,1,0,0,1,0,1,0,0,0,0
50,47706,0,5,4179,154,18,1,0,0,1,0,0,0,1,0,0,0,0,1
40,39689,0,4,885,126,236,0,1,0,0,1,0,0,1,1,0,1,0,0
38,30027,3,1,2870,247,101,0,1,0,0,1,1,0,0,1,0,0,0,0
29,107632,2,3,1674,227,220,1,0,0,1,0,0,0,0,0,1,0,0,0
19,60915,3,4,543,72,243,0,0,1,1,0,0,0,0,0,1,0,0,1
30,108705,3,7,2319,277,147,0,1,0,0,0,0,0,1,0,1,1,0,0
21,110644,2,0,1857,18,293,0,0,1,0,0,0,0,0,1,0,0,0,0
37,114859,2,8,1528,236,247,1,1,0,1,0,0,1,0,0,1,0,1,0
67,81949,1,4,2722,191,25,0,1,0,0,0,1,0,0,0,1,0,0,1
68,67355,1,7,1551,299,33,0,0,0,1,0,0,1,0,0,1,0,0,1
65,28140,3,1,2310,8,240,0,0,0,1,0,0,0,1,0,0,0,0,1
31,33760,3,8,2734,215,237,0,1,0,0,0,0,1,0,0,0,1,0,0
47,44141,0,4,4032,225,203,1,0,0,0,1,1,0,0,0,1,0,1,0
46,57975,1,4,1153,152,202,0,0,1,0,1,1,0,0,1,0,0,0,1
25,112467,2,5,4487,261,230,0,1,0,0,1,0,0,1,1,0,0,1,0
29,95480,0,4,1761,287,177,0,1,0,1,0,0,0,0,0,1,0,1,0
58,72217,2,3,2975,292,39,0,0,0,1,0,1,0,0,1,0,1,0,0
55,44291,3,9,3678,253,144,0,0,0,0,1,0,0,0,0,0,0,0,1
43,32813,1,5,3264,55,275,1,0,1,0,1,1,0,0,0,1,0,1,0
67,113073,1,9,3888,87,146,1,0,1,0,1,0,0,0,1,0,0,1,0
19,84153,2,1,1565,30,127,0,1,0,1,0,0,1,0,1,0,0,0,0
57,96732,3,4,3308,233,32,1,1,0,1,0,1,0,0,0,1,0,0,0
31,97375,2,4,4072,101,197,1,0,0,0,0,0,0,1,0,1,0,0,0
23,114375,1,8,1173,48,216,0,0,0,0,0,0,0,1,0,1,0,1,0
59,79537,2,9,3352,41,195,1,1,0,0,0,0,0,1,0,0,1,0,0
57,114915,2,5,4297,86,2,0,0,0,0,1,1,0,0,0,1,1,0,0
48,33626,3,5,911,14,64,1,1,0,1,0,0,0,1,0,0,0,0,0
34,32922,2,2,922,234,209,0,1,0,0,0,0,1,0,1,0,0,0,1
42,66176,0,7,1498,199,175,1,0,0,0,0,0,1,0,0,1,0,0,0
49,78732,2,5,4127,177,25,0,1,0,0,0,0,1,0,0,0,0,0,0
29,81437,1,4,1561,62,215,1,1,1,0,0,0,0,0,0,0,0,1,0
66,88161,1,5,2684,284,78,0,1,0,0,1,0,0,1,0,1,0,1,0
30,70955,0,7,3790,138,2,1,0,0,1,0,0,0,0,0,0,1,0,0
36,73693,3,8,3660,30,293,0,1,1,1,0,0,0,0,0,0,0,1,0
61,50105,3,5,2945,261,262,0,0,1,1,0,0,0,0,0,0,1,0,0
65,104621,2,9,2215,165,28,0,1,0,0,0,0,0,0,0,0,0,0,0
42,42280,2,1,2313,75,253,1,0,0,0,1,0,1,0,0,1,1,0,0
48,93990,0,1,1090,74,253,0,0,0,0,1,0,1,0,0,0,0,1,0
54,93576,1,2,1313,70,226,1,1,1,0,1,0,0,0,1,0,0,0,0
42,37838,2,9,4746,19,31,1,1,0,1,0,0,1,0,0,0,0,0,0
33,61657,2,6,3338,291,290,0,1,0,1,0,1,0,0,1,0,0,0,1
55,100659,0,6,573,291,44,0,1,0,0,1,0,1,0,1,0,0,1,0
60,21614,2,2,1604,70,225,0,1,0,0,0,0,1,0,0,0,0,0,0
66,93655,0,5,4073,246,3,1,1,0,1,0,1,0,0,0,0,1,0,0
40,35868,3,4,3851,258,295,1,1,0,1,0,0,0,1,0,0,1,0,0
31,70602,2,4,2770,90,294,0,1,1,0,0,1,0,0,1,0,0,0,1
23,69521,0,9,2240,6,138,0,0,1,0,0,0,0,0,1,0,0,1,0
42,58753,3,7,1411,266,211,1,0,0,1,0,0,0,0,1,0,0,0,1
40,82395,1,7,2165,135,296,0,1,1,0,0,1,0,0,0,0,0,0,1
60,79571,0,7,3071,244,228,1,1,0,0,0,0,0,0,1,0,1,0,0
29,62711,1,3,1408,282,36,1,0,0,0,0,1,0,0,0,0,0,1,0
30,35891,2,2,3756,121,237,1,1,1,0,0,1,0,0,1,0,0,1,0
53,33080,1,3,1278,247,229,0,0,0,0,0,1,0,0,0,0,0,1,0
56,51779,1,6,976,281,265,1,1,0,0,1,0,0,1,0,1,1,0,0
51,43554,0,7,643,155,296,0,1,0,1,0,0,0,1,1,0,0,1,0
23,51790,3,7,4051,272,63,1,0,0,0,1,0,0,1,1,0,0,1,0
55,106155,2,0,3738,41,108,0,1,1,0,1,0,0,0,0,1,0,0,1
67,59136,2,1,855,45,129,0,0,0,0,1,0,0,1,0,0,1,0,0
69,28987,2,5,4759,196,66,1,1,0,1,0,0,0,1,0,0,0,1,0
57,83050,3,2,4735,120,145,1,0,1,1,0,1,0,0,0,1,0,0,1
25,48557,2,0,1792,212,82,1,1,0,1,0,0,0,0,0,1,0,0,1
25,78616,1,5,4464,41,281,0,1,0,0,1,0,1,0,0,1,0,0,1
57,49806,1,3,1747,283,69,1,0,0,1,0,0,1,0,0,1,0,0,1
50,95457,3,8,4104,281,130,0,0,0,0,1,0,1,0,1,0,0,0,0
51,65371,3,8,3931,77,68,0,1,0,0,0,1,0,0,1,0,1,0,0
61,71046,0,8,873,13,102,0,0,0,1,0,0,0,1,1,0,0,1,0
32,30316,3,7,2638,166,111,0,1,0,0,0,0,1,0,0,0,0,1,0
53,58419,0,8,2279,3,14,1,0,0,0,1,0,0,1,0,1,0,1,0
52,65578,2,3,2455,221,149,0,0,0,1,0,0,0,0,0,1,0,0,0
